"dates","variables","valores","unit","category","category_name","colorpinta","name"
"2022-05-27 12:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 12:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 12:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 12:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 12:00:00+00","ROC",1,"UR",1,"Bajo","green","roc"
"2022-05-27 12:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 12:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 11:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 11:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 11:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 11:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 11:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 11:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 11:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 11:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 11:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 11:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 11:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 11:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 10:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 10:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 10:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 10:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 10:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 10:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 10:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 10:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 10:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 10:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 10:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 10:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 09:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 09:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 09:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 09:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 09:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 09:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 09:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 09:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 09:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 09:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 09:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 09:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 08:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 08:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 08:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 08:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 08:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 08:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 08:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 08:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 08:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 08:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 08:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 08:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 07:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 07:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 07:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 07:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 07:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 07:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 07:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 07:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 07:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 07:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 07:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 07:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 06:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 06:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 06:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 06:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 06:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 06:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 06:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 06:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 06:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 06:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 06:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 06:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 05:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 05:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 05:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 05:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 05:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 05:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 05:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 05:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 05:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 05:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 05:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 05:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 04:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 04:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 04:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 04:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 04:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 04:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 04:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 04:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 04:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 04:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 04:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 04:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 03:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 03:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 03:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 03:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 03:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 03:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 03:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 03:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 03:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 03:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 03:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 03:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 02:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 02:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 02:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 02:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 02:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 02:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 02:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 02:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 02:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 02:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 02:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 02:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 01:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 01:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 01:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 01:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 01:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 01:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 01:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-27 01:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 01:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 01:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 01:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 01:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 00:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-27 00:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-27 00:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-27 00:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-27 00:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-27 00:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-27 00:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-27 00:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-27 00:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-27 00:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-27 00:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-27 00:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 23:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 23:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 23:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 23:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 23:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 23:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 23:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 23:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 23:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 23:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 23:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 23:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 22:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 22:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 22:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 22:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 22:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 22:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 22:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 22:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 22:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 22:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 22:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 22:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 21:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 21:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 21:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 21:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 21:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 21:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 21:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 21:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 21:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 21:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 21:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 21:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 20:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 20:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 20:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 20:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 20:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 20:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 20:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 20:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 20:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 20:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 20:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 20:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 19:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 19:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 19:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 19:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 19:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 19:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 19:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 19:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 19:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 19:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 19:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 19:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 18:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 18:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 18:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 18:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 18:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 18:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 18:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 18:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 18:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 18:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 18:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 18:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 17:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 17:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 17:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 17:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 17:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 17:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 17:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 17:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 17:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 17:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 17:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 17:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 16:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 16:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 16:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 16:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 16:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 16:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 16:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 16:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 16:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-26 16:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 16:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 16:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 15:00:00+00","FlujPerm_Planta",230.75751584887112,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-26 15:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-26 15:00:00+00","Nivel_Pozo",62.56508333333334,"%",1,"Bajo","green","nivpozo_02"
"2022-05-26 15:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-26 15:00:00+00","FlujPerm_EWS-E",192.29921948337233,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-26 15:00:00+00","T° Intake",13.723600000000001,"°C",1,"Bajo","green","tintake"
"2022-05-26 15:00:00+00","Nivel_Pozo",62.53785,"%",1,"Bajo","green","nivpozo_01"
"2022-05-26 15:00:00+00","SDI P:3,4",3.2241,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-26 15:00:00+00","FlujPerm_EWS",239.3038043574074,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-26 15:00:00+00","PrDifFC P:3,4",43.413983333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-26 15:00:00+00","SDI P:1,2",2.9837,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-26 15:00:00+00","PrDifFC P:1,2",70.36491666666667,"kpa",1,"Bajo","green","prdiffc_0102"
